Timestamp,I have read the above and voluntarily agree to participate in this survey.  ,Age,Gender,Marital Status ,Higher Education Level ,Current Sector,Job Title / Position (*Senior Officer) ,Years of Work Experience ,Employment Type ,Weekly Working Hours ,Daily Communication (office to Home) Time,I have the freedom to decide how I complete my tasks. ,My workload often leaves me with little free time or energy. ,My supervisor encourages me to share new ideas. ,My organization values creativity and innovation. ,I feel psychologically safe to express new or different opinions at work. ,My job provides opportunities to learn new skills. ,I receive fair recognition for innovative work. ,My job allows flexibility to balance personal and professional life. ,I feel overburdened with repetitive tasks that reduce creativity. ,I believe my work environment supports experimentation and risk-taking. ,My current job helps me build skills useful for future independence. ,I am gaining valuable professional networks through my job. ,My job provides financial stability. ,I can save money regularly from my salary. ,I feel financially secure enough to take career risks. ,I believe my job is preparing me for greater responsibilities. ,I believe abilities can be developed through dedication and effort (growth mindset). ,I am willing to take risks to achieve greater independence. ,I often think about starting something of my own (business/project). ,I prefer stability and security over independence and risk. ,I feel motivated to innovate despite work constraints. ,I regularly suggest new ideas at my workplace. ,My job encourages entrepreneurship (innovation inside the company). ,I am involved in personal side-projects outside my job. ,I dedicate weekly time to creative or entrepreneurial work beyond my job. ,I have plans to start my own venture in the future. ,"I have already taken steps towards independence (registered business, freelancing, partnerships, etc.). ",My job hinders me from working on personal projects. ,"Without this job, I would pursue more innovative activities. ","My job has taught me how to manage projects, teams, or resources. ",I believe my job is a stepping stone toward something bigger in life. ,Barriers: (Check all that apply) ,Enablers: (Check all that apply) ,"In your own words, how has your job influenced your ability to innovate or pursue independence? ",What changes in your job/organization would help you be more creative or independent? ,Do you view your job as a constraint or a stepping stone? Why? ,Age,Age
12/10/2025 13:52:16,,,Male,Single,Master’s,Healthcare,Doctor ,3–5,Permanent,30–40,More than 2 hours,2,2,1,3,3,4,4,5,3,5,3,3,1,4,4,2,4,4,5,4,4,5,3,2,1,4,2,3,4,3,3,Lack of financial security,Skills and knowledge from current job,My job gives me fresh ideas sometimes.,More freedom would help a lot.,Feels like a stepping stone. ,31–35,
12/10/2025 13:54:32,,,Male,Married,Bachelor’s,NGO,Manager ,16+,Permanent,41–50,1–2 hours,3,3,5,4,4,5,4,3,5,2,4,4,4,4,4,4,4,3,4,4,5,4,4,4,4,5,5,5,5,5,2,Family responsibilities,Financial savings,My task help me think better. ,I need better guidance. ,Stepping stone for future plans.,41–50,
12/10/2025 13:56:32,,,Male,Married,Master’s,Education,Teacher ,16+,Permanent,30–40,More than 2 hours,3,4,3,1,3,3,4,4,2,4,5,3,5,4,1,5,5,2,4,3,3,2,4,4,4,4,4,3,4,5,5,Fear of risk/failure,Skills and knowledge from current job,My job takes most of my enargy ,A lighter workload would help ,More like a constraint ,41–50,
12/10/2025 13:59:10,,,Female,Married,Bachelor’s,Tech,Sales manager ,0–2,Permanent,30–40,1–2 hours,4,4,2,1,4,3,4,5,5,1,4,1,3,1,5,5,4,5,5,3,4,3,4,2,2,5,3,5,1,2,3,Family responsibilities,"Access to resources (labs, tools, internet, etc.)",My job helps me learn fast. ,More training would help ,It feel like a stepping stone ,18-25,
12/10/2025 14:01:17,,,Male,Single,HSC,Private,Sales officer,0–2,Part-time,30–40,More than 2 hours,3,2,2,3,4,4,4,4,3,4,2,2,3,2,2,2,2,3,1,3,4,4,4,4,5,4,2,4,4,3,3,"Lack of financial security, Lack of skills","Financial savings, Motivation/passion",My job gives confidence to try new things.,I need more training support.,Mostly a stepping stone. ,18-25,
12/10/2025 21:59:56,,,Female,Single,HSC,Private,Garments worker,0–2,Permanent,30–40,Less than 30 mins,2,3,1,5,4,3,5,5,4,3,2,4,5,2,2,3,4,4,3,4,3,1,2,3,4,3,3,4,3,4,1,"Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Financial savings",,,,18-25,
12/10/2025 23:39:28,,,Female,Single,Bachelor’s,Healthcare,Nurse,3–5,Permanent,30–40,"30–60 mins,",5,4,5,4,4,4,4,4,4,3,4,4,4,4,5,4,5,4,4,5,4,5,4,4,4,4,4,5,4,4,4,Fear of risk/failure,"Access to resources (labs, tools, internet, etc.)",Job builds ,Need guidance ,Mostly stepping stone ,26–30,
12/10/2025 23:41:56,,,Male,Married,Bachelor’s,Healthcare,Nurse,3–5,Permanent,30–40,"30–60 mins,",5,5,4,5,4,4,4,4,5,5,4,4,4,5,5,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,"Fear of risk/failure, Unsupportive organization","Networks and contacts, Motivation/passion",Stress stops ,Calm space,Constraint ,31–35,
12/10/2025 23:44:09,,,Female,Married,Bachelor’s,Healthcare,Nurse ,3–5,Permanent,30–40,1–2 hours,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,3,3,4,5,5,4,4,4,4,4,3,4,5,5,4,Fear of risk/failure,Motivation/passion,Confidence grow ,Learning chances ,More stepping stone ,31–35,
12/10/2025 23:46:08,,,Male,Single,HSC,Private,Marketing officer,0–2,Permanent,30–40,More than 2 hours,5,5,2,5,4,5,5,5,4,5,5,5,5,5,2,3,4,3,5,5,5,4,4,4,4,4,4,4,4,4,4,Lack of skills,"Access to resources (labs, tools, internet, etc.)",Time gone,Need freedom ,Constraint ,18-25,
12/10/2025 23:48:24,,,Male,Married,Bachelor’s,Tech,Sales officer,3–5,Permanent,30–40,1–2 hours,4,4,5,4,4,4,4,3,4,4,4,5,4,4,4,5,4,3,2,5,3,4,5,5,4,5,5,5,5,5,5,Lack of skills,Skills and knowledge from current job,Skill improve ,Less pressure ,Stepping stone ,31–35,
12/10/2025 23:50:40,,,Female,Single,HSC,Tech,Sales women,0–2,Part-time,41–50,"30–60 mins,",4,5,4,4,4,4,5,3,5,4,4,4,5,4,5,4,3,4,5,5,5,5,5,4,5,5,5,5,4,4,5,Family responsibilities,"Access to resources (labs, tools, internet, etc.)",Ideas improve ,Need freedom ,Stepping stone ,18-25,
12/10/2025 23:52:45,,,Male,Single,HSC,Tech,Sales man ,0–2,Contract,30–40,"30–60 mins,",3,3,4,5,4,4,2,1,4,5,4,5,4,5,5,4,4,5,5,5,3,5,5,4,3,3,5,3,4,2,3,Fear of risk/failure,Motivation/passion,Work tires ,Easier tasks ,Feels constraint ,18-25,
12/10/2025 23:54:38,,,Female,Single,HSC,Tech,Sales women,0–2,Part-time,30–40,More than 2 hours,3,4,4,4,4,5,5,5,4,4,5,4,5,5,4,5,4,5,5,5,4,2,2,5,5,3,4,5,4,4,5,Family responsibilities,"Access to resources (labs, tools, internet, etc.)",Skill grow ,More training ,Mostly stepping stone ,18-25,
12/10/2025 23:56:40,,,Male,Single,HSC,Tech,Sales man ,0–2,Part-time,41–50,1–2 hours,4,3,3,4,4,5,4,5,5,5,5,5,4,4,2,5,4,4,5,4,5,5,4,5,3,4,4,4,5,5,5,Fear of risk/failure,Motivation/passion,Work drains ,Less pressure ,Most constraint ,18-25,
12/10/2025 23:58:32,,,Male,Single,HSC,Tech,Sales man,0–2,Part-time,30–40,Less than 30 mins,4,3,4,4,5,4,4,4,5,4,4,4,4,4,5,5,3,4,4,4,5,5,3,5,5,5,5,5,4,4,5,Lack of skills,"Access to resources (labs, tools, internet, etc.)",Job teachess ,Need support ,Stepping stone ,18-25,
12/11/2025 0:03:11,,,Female,Married,HSC,Tech,Customer care,0–2,Permanent,30–40,More than 2 hours,4,5,5,3,4,5,5,3,4,3,4,3,4,4,4,3,2,2,3,4,5,5,5,4,4,5,4,5,1,2,4,Family responsibilities,"Skills and knowledge from current job, Access to resources (labs, tools, internet, etc.)",Time goes ,Fewer taskes ,More constraint ,18-25,
12/11/2025 0:05:14,,,Male,Married,Master’s,Education,Teacher ,6–10,Permanent,30–40,Less than 30 mins,3,3,4,5,2,4,5,4,3,5,3,4,1,1,2,5,5,5,5,5,5,4,5,5,3,4,5,4,4,3,4,Lack of skills,"Access to resources (labs, tools, internet, etc.)",Job shopes me,Need support ,Constraint ,31–35,
12/11/2025 0:07:16,,,Female,Divorced,Master’s,Finance,Account officer ,11–15,Permanent,30–40,"30–60 mins,",4,4,5,4,5,4,5,4,4,5,3,3,5,5,3,5,3,3,5,4,5,2,2,3,4,5,4,5,5,4,5,Family responsibilities,Motivation/passion,Work pressure ,Less workload ,Mostly constraint ,36–40,
12/11/2025 0:09:14,,,Male,Married,Master’s,Private,Banker,3–5,Permanent,30–40,1–2 hours,3,3,3,3,4,4,5,4,4,5,3,4,5,4,3,4,3,4,3,3,5,4,3,5,4,2,4,3,3,4,3,Family responsibilities,Financial savings,Skill improve ,Need training ,Mostly constraint,31–35,
12/11/2025 0:11:26,,,Female,Married,HSC,Other,Quality manager ,3–5,Permanent,30–40,"30–60 mins,",5,4,4,4,4,4,5,3,3,3,3,3,5,4,5,3,4,4,4,2,2,2,4,1,2,4,4,5,2,3,3,Family responsibilities,Financial savings,Job exhausts ,Easier duites ,More constraint ,26–30,
12/11/2025 7:53:08,,,Male,Single,HSC,Garments,Quality manager,0–2,Permanent,30–40,1–2 hours,4,4,5,4,3,3,5,4,4,4,5,3,3,2,1,3,3,4,3,3,3,4,3,4,2,3,5,1,5,2,3,Fear of risk/failure,Networks and contacts,Ideas grow ,Need freedom ,Mostly stepping stone ,18-25,
12/11/2025 8:07:30,,,Male,Single,HSC,Tech,Sales officer,0–2,Part-time,30–40,"30–60 mins,",4,5,3,2,3,4,2,3,4,2,3,5,4,4,3,2,5,4,2,4,3,4,5,4,3,4,2,2,5,4,4,Lack of time,"Access to resources (labs, tools, internet, etc.)",Time gone ,Reduce tasks ,Constraint ,18-25,
12/11/2025 8:09:45,,,Male,Single,Master’s,Education,Teacher ,0–2,Permanent,30–40,1–2 hours,4,3,4,5,4,4,3,4,4,4,4,4,4,2,5,4,5,2,4,5,3,4,4,4,2,3,3,4,3,3,4,Lack of skills,"Access to resources (labs, tools, internet, etc.)",Job shapes me,Need support ,Constraint ,26–30,
12/11/2025 8:11:36,,,Male,Married,Master’s,Education,Teacher,3–5,Permanent,30–40,More than 2 hours,4,5,5,3,5,5,4,4,4,3,5,4,5,4,5,5,3,5,5,4,5,5,5,3,4,5,5,5,4,5,5,Lack of financial security,Skills and knowledge from current job,Job teaches,Need support ,Constraint ,26–30,
12/11/2025 8:13:45,,,Female,Married,Bachelor’s,Private,Banker,3–5,Permanent,30–40,More than 2 hours,4,5,5,4,4,3,2,5,5,4,5,5,5,4,5,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,3,Lack of financial security,Skills and knowledge from current job,Stress blocks ideas,Need calm space,Constraint ,31–35,
12/11/2025 8:15:54,,,Male,Single,SSC or Less,Private,Office boy ,0–2,Permanent,30–40,1–2 hours,4,4,5,4,5,4,4,4,5,4,3,4,5,3,4,4,4,5,4,2,2,4,5,5,5,2,4,4,3,4,3,Lack of financial security,"Access to resources (labs, tools, internet, etc.)",Skill improve ,Need training ,Constraint ,18-25,
12/11/2025 8:17:33,,,Male,Married,Master’s,Healthcare,Doctor ,16+,Permanent,41–50,More than 2 hours,3,4,4,5,5,4,4,4,4,3,4,4,4,3,2,5,4,5,4,4,2,5,4,4,4,3,3,4,2,2,4,Lack of financial security,Financial savings,Creativity drops,Needs balance ,Constraint ,51+,
12/11/2025 8:20:19,,,Female,Married,Bachelor’s,Healthcare,Nurse,6–10,Permanent,30–40,"30–60 mins,",5,4,1,5,5,5,3,3,2,4,5,4,4,5,5,2,3,5,3,2,4,4,5,1,5,2,4,5,5,5,2,"Family responsibilities, Lack of skills","Skills and knowledge from current job, Access to resources (labs, tools, internet, etc.)",Time gone,Need freedom,Constraint ,31–35,
12/11/2025 8:22:12,,,Female,Married,Bachelor’s,Private,Nurse,6–10,Contract,30–40,"30–60 mins,",4,5,4,1,5,2,3,5,2,4,4,4,3,3,4,3,5,4,4,4,3,4,3,3,4,3,5,4,5,4,4,Lack of skills,Financial savings,Time gone,Need calm space,Constraint ,31–35,
12/11/2025 8:24:25,,,Male,Single,Bachelor’s,Private,Marketing officer ,0–2,Permanent,30–40,"30–60 mins,",3,5,5,5,3,2,4,5,5,4,5,3,5,5,3,3,4,4,3,3,4,5,5,4,4,4,5,5,3,5,3,Family responsibilities,Motivation/passion,Confidence rise ,Need chances ,Constraint ,18-25,
12/11/2025 8:26:45,,,Female,Single,Bachelor’s,Other,Sales women,0–2,Part-time,30–40,1–2 hours,4,5,3,4,5,5,5,4,5,5,4,5,4,4,5,2,3,4,4,3,3,2,4,5,4,5,4,4,4,4,1,"Family responsibilities, Lack of skills","Financial savings, Motivation/passion",Creativity drops,Need balance,More constraint ,18-25,
12/11/2025 8:28:36,,,Female,Married,Master’s,Education,Teacher ,16+,Part-time,Less than 30,More than 2 hours,4,3,5,4,3,3,2,2,4,4,4,5,4,5,3,4,5,5,3,4,4,4,5,2,4,4,2,4,4,4,3,Lack of skills,Motivation/passion,Job teaches ,Need support ,Stepping stone ,36–40,
12/11/2025 8:30:30,,,Male,Single,HSC,Tech,Sales officer,0–2,Part-time,30–40,More than 2 hours,4,4,4,4,5,5,5,4,3,4,4,3,3,4,3,2,5,4,4,4,3,4,5,4,4,4,4,4,5,4,4,Lack of financial security,"Financial savings, Access to resources (labs, tools, internet, etc.)",Work stresses ,Less pressure ,Stepping stone ,18-25,
12/11/2025 8:33:23,,,Male,Married,Bachelor’s,Education,Assistant teacher ,16+,Permanent,30–40,More than 2 hours,4,4,4,1,4,4,5,3,3,3,3,4,4,4,3,4,4,4,3,5,4,3,4,3,3,4,2,3,2,4,4,Fear of risk/failure,Financial savings,Skills improve ,Need training ,Constraint ,41–50,
12/11/2025 8:35:26,,,Female,Married,Bachelor’s,NGO,Operation manager ,11–15,Permanent,30–40,1–2 hours,3,3,4,4,5,5,4,4,5,4,5,5,5,3,4,3,5,4,5,3,4,5,5,2,4,2,4,4,5,5,3,"Fear of risk/failure, Unsupportive organization",Financial savings,Job exhausts ,Easier tasks,Constraint,41–50,
12/11/2025 8:57:59,,,Male,Married,Master’s,Healthcare,Doctor,16+,Permanent,30–40,1–2 hours,3,4,4,4,5,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,5,4,Family responsibilities,Motivation/passion,Ideas grow ,Need freedom ,Stepping stone ,41–50,
12/11/2025 8:59:57,,,Female,Married,Master’s,Education,Teacher ,11–15,Permanent,30–40,"30–60 mins,",4,4,4,3,4,5,3,4,4,4,3,5,5,5,5,4,4,3,2,3,4,5,4,4,5,4,5,2,4,5,3,Family responsibilities,Skills and knowledge from current job,Time gone,Fewer duties ,Constraint ,36–40,
12/11/2025 9:01:58,,,Male,Married,Bachelor’s,Private,It officer ,6–10,Permanent,30–40,"30–60 mins,",3,5,5,5,3,5,5,5,5,5,3,5,5,4,3,4,3,3,4,3,4,4,3,5,4,4,3,5,5,5,4,Lack of skills,Skills and knowledge from current job,Job builds ,Need guidance ,Stepping stone ,31–35,
12/11/2025 9:04:03,,,Male,Married,Master’s,Healthcare,Doctor,11–15,Permanent,30–40,"30–60 mins,",4,4,4,4,5,4,4,5,5,5,4,1,4,4,5,3,4,4,4,5,5,4,3,5,2,5,3,5,4,3,4,Lack of skills,"Access to resources (labs, tools, internet, etc.)",Stress blocks,Need calm space,Constraint ,41–50,
12/11/2025 9:05:45,,,Female,Married,Master’s,Healthcare,Doctor,16+,Permanent,30–40,"30–60 mins,",4,3,4,3,5,3,4,3,5,4,5,4,3,3,5,3,3,2,5,4,4,5,5,3,3,5,2,2,4,2,5,Family responsibilities,Skills and knowledge from current job,Confidence rises ,Need chances,Stepping stone ,41–50,
12/11/2025 9:08:14,,,Female,Married,Master’s,Private,Banker,6–10,Permanent,41–50,"30–60 mins,",5,4,3,4,5,4,5,5,4,4,5,5,4,5,4,4,4,4,4,3,4,4,3,5,2,5,4,3,4,3,5,Family responsibilities,Financial savings,Skill improve ,Need freedom ,Stepping stone ,36–40,
12/11/2025 9:10:25,,,Female,Married,Bachelor’s,Healthcare,Nurse,3–5,Permanent,30–40,More than 2 hours,4,4,4,5,4,1,4,2,4,3,4,4,4,4,3,4,4,4,4,5,3,5,3,4,4,4,5,4,3,3,4,"Lack of financial security, Lack of skills","Financial savings, Access to resources (labs, tools, internet, etc.)",Creativity drops,Better balance,Constraint ,26–30,
12/11/2025 9:12:50,,,Female,Married,Bachelor’s,Education,Teacher ,0–2,Permanent,30–40,Less than 30 mins,3,4,4,3,5,5,4,4,5,5,5,2,5,5,3,4,5,5,3,3,5,3,2,4,1,4,2,2,5,4,4,Family responsibilities,Financial savings,Job teaches ,Need clarity ,Stepping stone ,26–30,
12/11/2025 9:14:56,,,Male,Married,Master’s,Healthcare,Doctor,0–2,Permanent,30–40,More than 2 hours,4,5,3,3,5,5,4,5,4,4,3,4,3,4,3,4,3,3,4,5,3,2,4,4,4,5,2,2,3,3,4,Fear of risk/failure,Motivation/passion,Pressure blocks ,Less work ,Constraint ,31–35,
12/11/2025 9:17:20,,,Female,Married,Bachelor’s,Private,Banker,3–5,Permanent,30–40,"30–60 mins,",5,3,4,5,4,4,4,5,4,4,4,4,5,5,3,3,3,3,2,2,4,3,3,3,3,3,3,3,2,2,2,"Fear of risk/failure, Lack of skills","Financial savings, Skills and knowledge from current job",Skill grow,More training ,Stepping stone ,26–30,
12/11/2025 9:19:36,,,Male,Married,Bachelor’s,NGO,Manager,3–5,Permanent,30–40,More than 2 hours,3,5,4,4,4,5,5,5,5,3,4,4,4,4,5,3,3,5,3,5,4,5,3,3,4,2,3,5,3,5,3,"Family responsibilities, Lack of skills","Skills and knowledge from current job, Access to resources (labs, tools, internet, etc.)",Work tires ,Easier tasks,More constraint ,31–35,
12/11/2025 9:22:04,,,Female,Married,Master’s,Education,Teacher ,3–5,Permanent,30–40,1–2 hours,3,3,4,5,5,3,2,5,3,3,3,5,3,5,3,4,4,4,4,4,3,4,4,4,5,5,5,2,2,4,3,Family responsibilities,Motivation/passion,Ideas sharpen,Need freedom ,Mostly stepping stone ,26–30,
12/11/2025 9:24:29,,,Female,Married,Bachelor’s,Education,Teacher ,0–2,Part-time,Less than 30,"30–60 mins,",5,5,5,3,4,4,4,5,3,4,4,4,2,4,5,5,3,5,4,5,2,4,4,3,5,5,3,4,3,3,2,"Lack of time, Lack of financial security, Lack of skills",Skills and knowledge from current job,Time gone,Fewer duties ,Feels constraint ,18-25,
12/11/2025 9:26:45,,,Male,Married,SSC or Less,Private,Office boy,0–2,Permanent,30–40,"30–60 mins,",4,4,5,4,5,5,5,5,5,3,3,4,4,2,5,1,4,5,5,3,2,5,5,3,5,4,4,3,4,2,2,Family responsibilities,Motivation/passion,Job builds,Need support ,Stepping stone ,18-25,
12/11/2025 9:28:59,,,Female,Single,HSC,Private,Marketing officer,3–5,Permanent,30–40,"30–60 mins,",5,4,5,4,3,4,3,4,4,3,5,3,4,4,2,4,3,3,4,5,2,4,5,5,4,4,3,5,3,3,3,Family responsibilities,Motivation/passion,Stress stop,Calm space,Constraint ,18-25,
12/11/2025 9:31:05,,,Male,Married,Bachelor’s,Healthcare,Assistant ,16+,Permanent,30–40,1–2 hours,4,4,4,5,4,4,3,4,4,5,4,4,1,3,5,3,5,3,4,5,5,3,4,4,3,4,3,5,5,4,3,Family responsibilities,Financial savings,Confidence grow,Need chances,Mostly stepping stone ,41–50,
12/11/2025 9:33:11,,,Female,Married,Bachelor’s,Private,Account officer,3–5,Permanent,30–40,"30–60 mins,",4,4,4,2,4,4,4,3,4,4,5,4,4,4,3,4,4,4,5,3,4,3,4,3,2,3,5,4,4,5,4,Lack of skills,Supportive boss/organization,Skill improve ,Need training ,Stepping stone ,26–30,
12/11/2025 9:35:31,,,Male,Married,Bachelor’s,Finance,Account manager,3–5,Permanent,30–40,Less than 30 mins,4,5,5,4,4,4,3,5,4,3,4,3,2,4,4,4,3,4,4,3,4,5,3,4,3,4,4,4,4,4,4,Family responsibilities,Skills and knowledge from current job,Creativity drops,Need balance ,Constraint ,26–30,
12/11/2025 9:37:44,,,Female,Married,Bachelor’s,Private,Banker,3–5,Permanent,30–40,More than 2 hours,3,3,4,3,5,5,4,4,3,4,5,3,4,2,3,4,4,3,3,1,5,1,3,4,5,3,4,2,5,3,3,Family responsibilities,Skills and knowledge from current job,Creativity stops,Need calm space,Stepping stone ,26–30,
12/11/2025 9:39:27,,,Male,Single,SSC or Less,Garments,Quality ,0–2,Permanent,41–50,"30–60 mins,",3,4,3,2,4,5,5,4,4,4,5,3,5,5,4,4,4,4,4,2,3,4,4,4,3,3,4,4,4,4,5,Family responsibilities,Networks and contacts,Job teaches ,Need guidance ,Stepping stone ,18-25,
12/11/2025 10:30:05,,,Male,Married,Master’s,Healthcare,Doctor,11–15,Permanent,30–40,More than 2 hours,3,5,4,4,5,4,4,4,4,4,4,4,5,3,3,3,5,5,5,4,3,5,5,5,5,3,5,4,3,3,4,Lack of skills,Financial savings,Works eats ideas.,Need ideas space ,Stepping stone ,36–40,
12/11/2025 10:33:40,,,Female,Married,Master’s,Tech,Manager,11–15,Permanent,30–40,1–2 hours,4,5,2,5,4,1,4,4,4,3,3,2,4,3,5,1,5,5,5,4,2,4,2,4,4,2,3,3,4,3,4,"Family responsibilities, Fear of risk/failure","Financial savings, Motivation/passion",Job slow creativity ,Need balance more ,Feels constraint ,41–50,
12/11/2025 10:38:24,,,Female,Married,Master’s,Education,Teacher ,6–10,Permanent,30–40,1–2 hours,4,5,3,4,5,4,4,5,5,4,3,4,5,3,3,5,4,4,5,4,4,2,4,5,5,4,3,4,4,3,4,Lack of time,Financial savings,Job boosts confidence ,Need learning chance,More stepping stone ,26–30,
12/11/2025 10:40:34,,,Male,Married,Bachelor’s,Private,It officer ,11–15,Permanent,30–40,"30–60 mins,",4,4,3,4,4,3,4,2,4,2,3,4,4,3,3,4,4,5,3,4,4,4,4,4,5,5,3,2,4,4,4,Lack of time,Supportive boss/organization,Stress kills ideas,Need calm place,Mostly constraint ,36–40,
12/11/2025 10:42:32,,,Male,Married,Bachelor’s,Private,Sales manager,11–15,Permanent,41–50,More than 2 hours,4,5,5,4,4,4,4,4,2,4,5,3,3,5,4,5,5,3,3,4,2,5,4,4,4,5,4,5,5,3,4,Family responsibilities,Financial savings,Job gives experience ,Need team support ,Mostly stepping stone ,41–50,
12/11/2025 10:44:09,,,Female,Married,HSC,Private,Account manager ,16+,Permanent,30–40,"30–60 mins,",5,4,4,1,4,5,5,4,5,4,5,5,4,4,3,4,5,5,5,2,3,4,5,4,5,4,5,5,3,4,5,Lack of skills,Skills and knowledge from current job,Work eats time ,Need fewer tasks ,More constraint ,51+,
12/11/2025 10:46:29,,,Male,Married,Bachelor’s,Private,Banker ,6–10,Permanent,30–40,1–2 hours,4,5,4,4,2,5,4,5,5,5,3,4,5,2,3,1,4,5,3,4,3,4,4,2,2,4,5,4,4,5,3,Lack of time,Supportive boss/organization,Job sharpens thinking ,Need ideas space,Mostly stepping stone,31–35,
12/11/2025 10:50:45,,,Female,Married,Bachelor’s,Tech,Manager,11–15,Permanent,30–40,1–2 hours,5,4,4,4,4,4,5,4,5,5,4,3,4,5,5,4,4,4,4,4,3,3,4,4,4,4,4,3,3,4,4,Family responsibilities,Financial savings,Job tires me,Need easier work ,Feels constraint ,36–40,
12/11/2025 10:52:40,,,Male,Married,Bachelor’s,Healthcare,Nurse ,11–15,Permanent,30–40,1–2 hours,5,4,3,5,1,4,5,4,5,3,3,5,1,5,3,5,4,4,5,3,4,3,5,4,5,4,5,5,4,3,3,Family responsibilities,Skills and knowledge from current job,Job grows skills. ,Need more training ,Mostly stepping stone ,36–40,
12/11/2025 10:54:21,,,Female,Married,Master’s,Education,Teacher ,11–15,Permanent,30–40,1–2 hours,4,4,5,4,5,5,4,2,3,5,4,5,5,5,4,4,5,5,4,5,5,4,2,3,5,4,5,5,5,3,5,Family responsibilities,Skills and knowledge from current job,Works blocks ideas ,Need less pressure ,More constraint ,41–50,
12/11/2025 10:56:01,,,Male,Married,Master’s,Education,Teacher ,6–10,Permanent,30–40,"30–60 mins,",4,4,1,4,4,5,4,5,5,4,4,4,4,5,5,3,5,4,5,4,3,3,3,4,4,5,4,2,3,4,4,Fear of risk/failure,Motivation/passion,Job teaches me ,Need guidance ,Stepping stone ,31–35,
12/11/2025 10:58:21,,,Male,Married,Master’s,Education,Teacher ,16+,Permanent,30–40,"30–60 mins,",4,5,4,4,4,4,5,5,4,3,4,4,2,2,4,4,5,5,3,3,4,4,4,3,5,4,3,3,4,4,5,Family responsibilities,Skills and knowledge from current job,Job drains my creativity ,Need work balance ,Feels constraint ,41–50,
12/11/2025 11:00:12,,,Male,Married,Master’s,Education,Teacher ,16+,Permanent,30–40,"30–60 mins,",4,4,3,4,3,3,4,5,5,4,4,5,4,4,1,3,3,3,5,5,5,4,3,5,5,4,4,4,2,3,4,Family responsibilities,Motivation/passion,Job improves my skills ,Need growth chance,More stepping stone ,36–40,
12/11/2025 11:02:05,,,Male,Married,Master’s,Healthcare,Doctor ,11–15,Permanent,30–40,1–2 hours,4,5,5,3,2,5,5,3,5,5,5,2,4,5,2,4,5,4,4,2,5,4,2,5,5,4,5,1,3,4,4,Family responsibilities,Motivation/passion,Stress suins creativity ,Need calm workspace ,Mostly constraint ,41–50,
12/11/2025 11:04:48,,,Male,Single,Bachelor’s,Finance,Account manager,0–2,Part-time,30–40,1–2 hours,3,3,4,2,5,4,5,3,4,4,4,3,3,1,5,4,3,5,5,3,3,5,5,5,3,5,5,3,4,4,5,Family responsibilities,Motivation/passion,Job gives real experience ,Need better support ,Mostly stepping stone,26–30,
12/11/2025 11:06:40,,,Female,Married,Bachelor’s,Healthcare,Nurse ,3–5,Permanent,30–40,"30–60 mins,",4,3,4,5,4,5,5,5,4,5,4,5,5,2,2,4,3,5,4,3,3,3,4,3,3,5,4,2,2,5,5,"Fear of risk/failure, Unsupportive organization","Skills and knowledge from current job, Access to resources (labs, tools, internet, etc.)",Work eats my time,Need fewer tasks,More constraint ,26–30,
12/11/2025 11:08:41,,,Male,Single,HSC,Private,Sales officer ,3–5,Permanent,30–40,"30–60 mins,",5,4,5,4,4,3,4,3,4,3,4,5,5,4,4,1,4,4,4,3,4,4,5,5,4,5,3,4,5,4,3,Family responsibilities,Financial savings,Job sharpens my ideas ,Need creative freedom,Feels stepping stone ,18-25,
